"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.505824857231113	0.494175142768887	"Chromosome"	"299+"	128
0.505930962110977	0.494069037889023	"Chromosome"	"299-"	128
0.981515169958263	0.0184848300417368	"Chromosome"	"3+"	101777
0.990710767216267	0.00928923278373261	"Chromosome"	"3-"	101777
0.994255666404158	0.00574433359584225	"Chromosome"	"30+"	31361
0.997407826004955	0.00259217399504463	"Chromosome"	"30-"	31361
0.50583623822295	0.49416376177705	"Chromosome"	"300+"	128
0.50593765636254	0.49406234363746	"Chromosome"	"300-"	128
0.505728608851387	0.494271391148613	"Chromosome"	"301+"	128
0.505778109920295	0.494221890079705	"Chromosome"	"301-"	128
0.505730213240441	0.494269786759559	"Chromosome"	"302+"	128
0.505786034872082	0.494213965127918	"Chromosome"	"302-"	128
0.505821466424438	0.494178533575562	"Chromosome"	"303+"	128
0.506017339004453	0.493982660995547	"Chromosome"	"303-"	128
0.505716930012603	0.494283069987397	"Chromosome"	"304+"	128
0.505887424556849	0.494112575443151	"Chromosome"	"304-"	128
0.506179993447457	0.493820006552543	"Chromosome"	"305+"	128
0.505742824186878	0.494257175813122	"Chromosome"	"305-"	128
0.506886271141676	0.493113728858324	"Chromosome"	"306+"	128
0.506269766464141	0.493730233535859	"Chromosome"	"306-"	128
0.505829646640147	0.494170353359853	"Chromosome"	"307+"	128
0.505912696862048	0.494087303137952	"Chromosome"	"307-"	128
0.506652114238201	0.493347885761799	"Chromosome"	"308+"	128
0.506190998876981	0.493809001123019	"Chromosome"	"308-"	128
0.505998241956678	0.494001758043322	"Chromosome"	"309+"	128
0.505866501826026	0.494133498173974	"Chromosome"	"309-"	128
0.988035915473318	0.0119640845266815	"Chromosome"	"31+"	29352
0.989742097699893	0.0102579023001073	"Chromosome"	"31-"	29352
0.505862374185432	0.494137625814568	"Chromosome"	"310+"	128
0.505986623857844	0.494013376142156	"Chromosome"	"310-"	128
0.506030483822727	0.493969516177273	"Chromosome"	"311+"	128
0.505723439839911	0.494276560160089	"Chromosome"	"311-"	128
0.505891853187522	0.494108146812478	"Chromosome"	"312+"	128
0.505800699597755	0.494199300402245	"Chromosome"	"312-"	128
0.505797418848404	0.494202581151596	"Chromosome"	"313+"	128
0.505881372381501	0.494118627618499	"Chromosome"	"313-"	128
0.505900495594398	0.494099504405602	"Chromosome"	"314+"	128
0.505831505164868	0.494168494835132	"Chromosome"	"314-"	128
0.505958771497432	0.494041228502568	"Chromosome"	"315+"	128
0.505850672562067	0.494149327437933	"Chromosome"	"315-"	128
0.506206562608758	0.493793437391242	"Chromosome"	"316+"	128
0.506632191693109	0.493367808306891	"Chromosome"	"316-"	128
0.506239703015474	0.493760296984526	"Chromosome"	"317+"	128
0.506771505893338	0.493228494106662	"Chromosome"	"317-"	128
0.505991319790287	0.494008680209713	"Chromosome"	"318+"	128
0.505816403362928	0.494183596637073	"Chromosome"	"318-"	128
0.505774167116415	0.494225832883585	"Chromosome"	"319+"	128
0.505818657834738	0.494181342165262	"Chromosome"	"319-"	128
0.998682047838267	0.00131795216173269	"Chromosome"	"32+"	29090
0.991413694649498	0.00858630535050198	"Chromosome"	"32-"	29090
0.506034933704432	0.493965066295568	"Chromosome"	"320+"	128
0.505765335189819	0.494234664810181	"Chromosome"	"320-"	128
0.505765386021213	0.494234613978787	"Chromosome"	"321+"	128
0.50604175233821	0.49395824766179	"Chromosome"	"321-"	128
0.505772599806065	0.494227400193935	"Chromosome"	"322+"	128
0.505805186844404	0.494194813155596	"Chromosome"	"322-"	128
0.991351197142691	0.00864880285730907	"Chromosome"	"33+"	29061
0.991008587249619	0.00899141275038073	"Chromosome"	"33-"	29061
0.998047747999399	0.00195225200060123	"Chromosome"	"34+"	27486
0.992969803142628	0.00703019685737172	"Chromosome"	"34-"	27486
0.992997041853311	0.00700295814668883	"Chromosome"	"35+"	27027
0.997475594706309	0.00252440529369147	"Chromosome"	"35-"	27027
0.975973205177301	0.0240267948226994	"Chromosome"	"36+"	26416
0.991710510173446	0.00828948982655353	"Chromosome"	"36-"	26416
0.998983147398413	0.00101685260158746	"Chromosome"	"37+"	25756
0.9987674189277	0.00123258107229995	"Chromosome"	"37-"	25756
0.992023791255461	0.00797620874453908	"Chromosome"	"38+"	24659
0.962195823669922	0.0378041763300778	"Chromosome"	"38-"	24659
0.994896400242431	0.0051035997575688	"Chromosome"	"39+"	24083
0.993015043602117	0.00698495639788299	"Chromosome"	"39-"	24083
0.995127682198391	0.00487231780160924	"Chromosome"	"4+"	100959
0.98360435232428	0.0163956476757201	"Chromosome"	"4-"	100959
0.124239394524366	0.875760605475634	"Plasmid"	"40+"	22961
0.0414329345830623	0.958567065416938	"Plasmid"	"40-"	22961
0.992565894321607	0.0074341056783932	"Chromosome"	"41+"	22651
0.995225273185453	0.00477472681454705	"Chromosome"	"41-"	22651
0.988405115020493	0.0115948849795072	"Chromosome"	"42+"	20954
0.989711183287976	0.0102888167120244	"Chromosome"	"42-"	20954
0.99318305865354	0.00681694134646027	"Chromosome"	"43+"	20550
0.988760116100332	0.011239883899668	"Chromosome"	"43-"	20550
0.987735050855673	0.0122649491443271	"Chromosome"	"44+"	20440
0.994510191674585	0.00548980832541535	"Chromosome"	"44-"	20440
0.995980627851925	0.00401937214807535	"Chromosome"	"45+"	19763
0.993025898856048	0.00697410114395247	"Chromosome"	"45-"	19763
0.997857200090025	0.00214279990997479	"Chromosome"	"46+"	19433
0.982406010774756	0.0175939892252442	"Chromosome"	"46-"	19433
0.992641665612279	0.00735833438772127	"Chromosome"	"47+"	19179
0.961839583367901	0.0381604166320993	"Chromosome"	"47-"	19179
0.995313590619623	0.00468640938037701	"Chromosome"	"48+"	19042
0.995383574476782	0.00461642552321806	"Chromosome"	"48-"	19042
0.986757166886603	0.0132428331133969	"Chromosome"	"49+"	18749
0.986572904275266	0.0134270957247339	"Chromosome"	"49-"	18749
0.99416371237641	0.00583628762359012	"Chromosome"	"5+"	97916
0.989873713253327	0.0101262867466735	"Chromosome"	"5-"	97916
0.926958573475332	0.0730414265246682	"Chromosome"	"50+"	18256
0.9936498719929	0.00635012800710022	"Chromosome"	"50-"	18256
0.997045317977274	0.00295468202272631	"Chromosome"	"51+"	17434
0.992920225331709	0.00707977466829102	"Chromosome"	"51-"	17434
0.995477235249584	0.00452276475041635	"Chromosome"	"52+"	17405
0.998173094922654	0.00182690507734617	"Chromosome"	"52-"	17405
0.996141544003954	0.00385845599604551	"Chromosome"	"53+"	17367
0.997166435262029	0.00283356473797125	"Chromosome"	"53-"	17367
0.981501129975319	0.0184988700246808	"Chromosome"	"54+"	17262
0.999076761732768	0.000923238267232396	"Chromosome"	"54-"	17262
0.843075503861192	0.156924496138808	"Chromosome"	"55+"	16653
0.0372517730470374	0.962748226952963	"Plasmid"	"55-"	16653
0.994524566889368	0.00547543311063237	"Chromosome"	"56+"	16116
0.996719846100085	0.00328015389991532	"Chromosome"	"56-"	16116
0.00368067957269569	0.996319320427304	"Plasmid"	"57+"	14643
0.0173126159662075	0.982687384033793	"Plasmid"	"57-"	14643
0.966664300023265	0.0333356999767348	"Chromosome"	"58+"	14224
0.981497165674288	0.0185028343257115	"Chromosome"	"58-"	14224
0.0473198336454133	0.952680166354587	"Plasmid"	"59+"	13923
0.091264725336016	0.908735274663984	"Plasmid"	"59-"	13923
0.997925485946777	0.00207451405322256	"Chromosome"	"6+"	90351
0.997355501245402	0.00264449875459849	"Chromosome"	"6-"	90351
0.963036907492222	0.0369630925077781	"Chromosome"	"60+"	13403
0.998215741202132	0.00178425879786837	"Chromosome"	"60-"	13403
0.999787804981233	0.000212195018767236	"Chromosome"	"61+"	11618
0.999688782300591	0.000311217699409227	"Chromosome"	"61-"	11618
0.00851660751582761	0.991483392484172	"Plasmid"	"62+"	11285
0.011726548164449	0.988273451835551	"Plasmid"	"62-"	11285
0.0112890626119302	0.98871093738807	"Plasmid"	"63+"	10492
0.0140309951248255	0.985969004875174	"Plasmid"	"63-"	10492
0.0248571653870193	0.975142834612981	"Plasmid"	"64+"	10306
0.188441514514775	0.811558485485225	"Plasmid"	"64-"	10306
0.11472804944905	0.88527195055095	"Plasmid"	"65+"	10242
0.0312315006347639	0.968768499365236	"Plasmid"	"65-"	10242
0.993049673526134	0.00695032647386562	"Chromosome"	"66+"	10130
0.996042369726406	0.00395763027359408	"Chromosome"	"66-"	10130
0.993092533627339	0.00690746637266071	"Chromosome"	"67+"	9945
0.956957109812962	0.0430428901870377	"Chromosome"	"67-"	9945
0.0140664097068878	0.985933590293112	"Plasmid"	"68+"	9206
0.0188211846930586	0.981178815306941	"Plasmid"	"68-"	9206
0.0245273267042594	0.975472673295741	"Plasmid"	"69+"	9112
0.00997212565280181	0.990027874347198	"Plasmid"	"69-"	9112
0.983258852758459	0.0167411472415412	"Chromosome"	"7+"	85511
0.98797612368915	0.0120238763108497	"Chromosome"	"7-"	85511
0.0656170677941658	0.934382932205834	"Plasmid"	"70+"	8985
0.0351437289836272	0.964856271016373	"Plasmid"	"70-"	8985
0.999175213254479	0.000824786745520556	"Chromosome"	"71+"	8553
0.966335619997412	0.0336643800025879	"Chromosome"	"71-"	8553
0.956976161435696	0.0430238385643045	"Chromosome"	"72+"	8187
0.984579313958253	0.015420686041747	"Chromosome"	"72-"	8187
0.98540434425541	0.0145956557445901	"Chromosome"	"73+"	8016
0.972460557315042	0.0275394426849577	"Chromosome"	"73-"	8016
0.0141964677458374	0.985803532254163	"Plasmid"	"74+"	7950
0.0132612703455086	0.986738729654491	"Plasmid"	"74-"	7950
0.970744917675802	0.0292550823241982	"Chromosome"	"75+"	7853
0.974551218519934	0.0254487814800658	"Chromosome"	"75-"	7853
0.999681435586747	0.00031856441325262	"Chromosome"	"76+"	7243
0.999334226002646	0.000665773997354124	"Chromosome"	"76-"	7243
0.0486977682831332	0.951302231716867	"Plasmid"	"77+"	6824
0.0654992760030582	0.934500723996942	"Plasmid"	"77-"	6824
0.973666199332498	0.0263338006675018	"Chromosome"	"78+"	6601
0.946373287230596	0.053626712769404	"Chromosome"	"78-"	6601
0.177216328905626	0.822783671094374	"Plasmid"	"79+"	6556
0.929570728814112	0.0704292711858879	"Chromosome"	"79-"	6556
0.995022745665002	0.0049772543349984	"Chromosome"	"8+"	75934
0.997633089188589	0.00236691081141105	"Chromosome"	"8-"	75934
0.0212194129349267	0.978780587065073	"Plasmid"	"80+"	6531
0.062113953007077	0.937886046992923	"Plasmid"	"80-"	6531
0.998794813452262	0.00120518654773827	"Chromosome"	"81+"	6169
0.989538002030224	0.0104619979697762	"Chromosome"	"81-"	6169
0.124410373805158	0.875589626194842	"Plasmid"	"82+"	5896
0.0811556572590904	0.91884434274091	"Plasmid"	"82-"	5896
0.992908653730605	0.00709134626939512	"Chromosome"	"83+"	5683
0.983183662241395	0.0168163377586047	"Chromosome"	"83-"	5683
0.999332371995325	0.000667628004674792	"Chromosome"	"84+"	5463
0.995773478273642	0.00422652172635751	"Chromosome"	"84-"	5463
0.0452498978905774	0.954750102109423	"Plasmid"	"85+"	5017
0.00575939446107065	0.994240605538929	"Plasmid"	"85-"	5017
0.972756866093464	0.0272431339065358	"Chromosome"	"86+"	4998
0.986048845147604	0.0139511548523956	"Chromosome"	"86-"	4998
0.922870715217537	0.0771292847824632	"Chromosome"	"87+"	4981
0.0278753292907722	0.972124670709228	"Plasmid"	"87-"	4981
0.998484355696724	0.00151564430327633	"Chromosome"	"88+"	4323
0.997615760279657	0.00238423972034307	"Chromosome"	"88-"	4323
0.982683743436704	0.0173162565632956	"Chromosome"	"89+"	3958
0.994132469438746	0.00586753056125422	"Chromosome"	"89-"	3958
0.994869281079001	0.00513071892099937	"Chromosome"	"9+"	72606
0.995917661610626	0.00408233838937355	"Chromosome"	"9-"	72606
0.0274744197592299	0.97252558024077	"Plasmid"	"90+"	3814
0.031584545655021	0.968415454344979	"Plasmid"	"90-"	3814
0.92318649022857	0.0768135097714299	"Chromosome"	"91+"	3771
0.968475754738893	0.0315242452611072	"Chromosome"	"91-"	3771
0.948962374070029	0.0510376259299713	"Chromosome"	"92+"	3635
0.0115565462456653	0.988443453754335	"Plasmid"	"92-"	3635
0.969463750636112	0.0305362493638884	"Chromosome"	"93+"	3396
0.976071468205542	0.0239285317944575	"Chromosome"	"93-"	3396
0.240875888151585	0.759124111848415	"Plasmid"	"94+"	2968
0.067028030429354	0.932971969570646	"Plasmid"	"94-"	2968
0.982838523099165	0.0171614769008351	"Chromosome"	"95+"	2740
0.984296022812152	0.0157039771878479	"Chromosome"	"95-"	2740
0.0168340038448239	0.983165996155176	"Plasmid"	"96+"	2663
0.00740249054760544	0.992597509452395	"Plasmid"	"96-"	2663
0.942618836280606	0.0573811637193938	"Chromosome"	"97+"	2654
0.954230937518517	0.0457690624814832	"Chromosome"	"97-"	2654
0.0408916681947058	0.959108331805294	"Plasmid"	"98+"	2551
0.013416003008258	0.986583996991742	"Plasmid"	"98-"	2551
0.963299755617703	0.0367002443822972	"Chromosome"	"99+"	2376
0.221531672791473	0.778468327208527	"Plasmid"	"99-"	2376
